code,municipality,neighborhood,normalized_neighborhood,delivery_price_cop,is_active,pricing_source,review_required,data_source,source_quality
DOMICILIO_BUCARAMANGA_1_DE_MAYO,Bucaramanga,1 DE MAYO,1 de mayo bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_12_DE_OCTUBRE,Bucaramanga,12 DE OCTUBRE,12 de octubre bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_13_DE_JUNIO,Bucaramanga,13 DE JUNIO,13 de junio bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_20_DE_JULIO,Bucaramanga,20 DE JULIO,20 de julio bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_23_DE_JUNIO,Bucaramanga,23 DE JUNIO,23 de junio bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_AFRICA,Bucaramanga,AFRICA,africa bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ALARCON,Bucaramanga,ALARCON,alarcon bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ALBANIA,Bucaramanga,ALBANIA,albania bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ALFONSO_LOPEZ,Bucaramanga,ALFONSO LOPEZ,alfonso lopez bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ALTOS_DEL_CACIQUE,Bucaramanga,ALTOS DEL CACIQUE,altos del cacique bucaramanga,8000,True,manual_existing,False,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ALTOS_DEL_JARDIN,Bucaramanga,ALTOS DEL JARDIN,altos del jardin bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ALTOS_DEL_KENNEDY,Bucaramanga,ALTOS DEL KENNEDY,altos del kennedy bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ALTOS_DEL_LAGO,Bucaramanga,ALTOS DEL LAGO,altos del lago bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ALTOS_DEL_PROGRESO,Bucaramanga,ALTOS DEL PROGRESO,altos del progreso bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ALVAREZ_LAS_AMERICAS,Bucaramanga,ALVAREZ LAS AMERICAS,alvarez las americas bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ANTIGUA_COLOMBIA,Bucaramanga,ANTIGUA COLOMBIA,antigua colombia bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ANTONIA_SANTOS_CENTRO,Bucaramanga,ANTONIA SANTOS CENTRO,antonia santos centro bucaramanga,12000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ANTONIA_SANTOS_SUR,Bucaramanga,ANTONIA SANTOS SUR,antonia santos sur bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ASENTAMIENTO_5_DE_ENERO,Bucaramanga,ASENTAMIENTO 5 DE ENERO,asentamiento 5 de enero bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ASENTAMIENTO_JOSE_ANTONIO_GALAN,Bucaramanga,ASENTAMIENTO JOSE ANTONIO GALAN,asentamiento jose antonio galan bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ASENTAMIENTO_RESERVA_LA_INMACULADA,Bucaramanga,ASENTAMIENTO RESERVA LA INMACULADA,asentamiento reserva la inmaculada bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ASTURIAS,Bucaramanga,ASTURIAS,asturias bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BALCON_DEL_LAGO,Bucaramanga,BALCON DEL LAGO,balcon del lago bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BALCONCITOS,Bucaramanga,BALCONCITOS,balconcitos bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BALCONES_DEL_KENEDY,Bucaramanga,BALCONES DEL KENEDY,balcones del kenedy bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BALCONES_DEL_SUR,Bucaramanga,BALCONES DEL SUR,balcones del sur bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BETANIA,Bucaramanga,BETANIA,betania bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BOLARQUI,Bucaramanga,BOLARQUI,bolarqui bucaramanga,12000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BOLIVAR,Bucaramanga,BOLIVAR,bolivar bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BOSCONIA,Bucaramanga,BOSCONIA,bosconia bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BOSQUE_NORTE,Bucaramanga,BOSQUE NORTE,bosque norte bucaramanga,6000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BOSQUES_DEL_CACIQUE,Bucaramanga,BOSQUES DEL CACIQUE,bosques del cacique bucaramanga,8000,True,manual_existing,False,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BRISAS_DE_PROVENZA,Bucaramanga,BRISAS DE PROVENZA,brisas de provenza bucaramanga,7000,True,manual_existing,False,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BRISAS_DEL_MUTIS,Bucaramanga,BRISAS DEL MUTIS,brisas del mutis bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BRISAS_DEL_PALMAR,Bucaramanga,BRISAS DEL PALMAR,brisas del palmar bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BRISAS_DEL_PARAISO,Bucaramanga,BRISAS DEL PARAISO,brisas del paraiso bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BUCARAMANGA,Bucaramanga,BUCARAMANGA,bucaramanga bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BUENAVISTA,Bucaramanga,BUENAVISTA,buenavista bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_BUENOS_AIRES,Bucaramanga,BUENOS AIRES,buenos aires bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CABECERA_DEL_LLANO,Bucaramanga,CABECERA DEL LLANO,cabecera del llano bucaramanga,12000,True,manual_existing,False,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CAMPESTRE,Bucaramanga,CAMPESTRE,campestre bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CAMPESTRE_NORTE,Bucaramanga,CAMPESTRE NORTE,campestre norte bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CAMPO_HERMOSO,Bucaramanga,CAMPO HERMOSO,campo hermoso bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CANDADO,Bucaramanga,CANDADO,candado bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CANDILES,Bucaramanga,CANDILES,candiles bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CANELOS,Bucaramanga,CANELOS,canelos bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CENTRO,Bucaramanga,CENTRO,centro bucaramanga,12000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CHAPINERO,Bucaramanga,CHAPINERO,chapinero bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CHARTA,Bucaramanga,CHARTA,charta bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CHORRERAS_DE_DON_JUAN,Bucaramanga,CHORRERAS DE DON JUAN,chorreras de don juan bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CIUDAD_VENECIA,Bucaramanga,CIUDAD VENECIA,ciudad venecia bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CIUDADELA_REAL_DE_MINAS,Bucaramanga,CIUDADELA REAL DE MINAS,ciudadela real de minas bucaramanga,11000,True,manual_existing,False,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CLAVERIANO,Bucaramanga,CLAVERIANO,claveriano bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_COLSEGUROS_NORTE,Bucaramanga,COLSEGUROS NORTE,colseguros norte bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_COMUNEROS,Bucaramanga,COMUNEROS,comuneros bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CONDADO_DE_GIBRALTAR,Bucaramanga,CONDADO DE GIBRALTAR,condado de gibraltar bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CONQUISTADORES,Bucaramanga,CONQUISTADORES,conquistadores bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CONUCOS,Bucaramanga,CONUCOS,conucos bucaramanga,12000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CORDONCILLO_I,Bucaramanga,CORDONCILLO I,cordoncillo i bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CORDONCILLO_II,Bucaramanga,CORDONCILLO II,cordoncillo ii bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_CRISTAL_BAJO,Bucaramanga,CRISTAL BAJO,cristal bajo bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_DANGOND,Bucaramanga,DANGOND,dangond bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_DELICIAS_BAJAS,Bucaramanga,DELICIAS BAJAS,delicias bajas bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_DELICIAS,Bucaramanga,DELICIAS,delicias bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_DIAMANTE_I,Bucaramanga,DIAMANTE I,diamante i bucaramanga,7000,True,manual_existing,False,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_DIAMANTE_II,Bucaramanga,DIAMANTE II,diamante ii bucaramanga,7000,True,manual_existing,False,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_DON_BOSCO,Bucaramanga,DON BOSCO,don bosco bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_EL_CINAL,Bucaramanga,EL CINAL,el cinal bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_EL_CRISTAL,Bucaramanga,EL CRISTAL,el cristal bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_EL_DIVISO,Bucaramanga,EL DIVISO,el diviso bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_EL_JARDIN,Bucaramanga,EL JARDIN,el jardin bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_EL_PABLON,Bucaramanga,EL PABLÓN,el pablon bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_EL_PLAN,Bucaramanga,EL PLAN,el plan bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_EL_PORVENIR,Bucaramanga,EL PORVENIR,el porvenir bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_EL_PRADO,Bucaramanga,EL PRADO,el prado bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_EL_ROCIO,Bucaramanga,EL ROCIO,el rocio bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_EL_ROSAL,Bucaramanga,EL ROSAL,el rosal bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_EL_TEJAR,Bucaramanga,EL TEJAR,el tejar bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ESPERANZA_I,Bucaramanga,ESPERANZA I,esperanza i bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ESPERANZA_II,Bucaramanga,ESPERANZA II,esperanza ii bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ESPERANZA_III,Bucaramanga,ESPERANZA III,esperanza iii bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_ESTORAQUES,Bucaramanga,ESTORAQUES,estoraques bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_FONTANA,Bucaramanga,FONTANA,fontana bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_GAITAN,Bucaramanga,GAITAN,gaitan bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_GALAN,Bucaramanga,GALAN,galan bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_GARCIA_ROVIRA,Bucaramanga,GARCIA ROVIRA,garcia rovira bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_GIRARDOT,Bucaramanga,GIRARDOT,girardot bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_GOMEZ_NINO,Bucaramanga,GOMEZ NIÑO,gomez nino bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_GRANADA,Bucaramanga,GRANADA,granada bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_GRANJAS_DE_JULIO_RINCON,Bucaramanga,GRANJAS DE JULIO RINCON,granjas de julio rincon bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_GRANJAS_DE_PROVENZA,Bucaramanga,GRANJAS DE PROVENZA,granjas de provenza bucaramanga,7000,True,manual_existing,False,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_GRANJAS_REGAN,Bucaramanga,GRANJAS REGAN,granjas regan bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_HACIENDA_SAN_JUAN,Bucaramanga,HACIENDA SAN JUAN,hacienda san juan bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_IGSABELAR,Bucaramanga,IGSABELAR,igsabelar bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_JARDINES_DE_COAVICONSA,Bucaramanga,JARDINES DE COAVICONSA,jardines de coaviconsa bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_JUAN_XXIII,Bucaramanga,JUAN XXIII,juan xxiii bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_KENNEDY,Bucaramanga,KENNEDY,kennedy bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_AURORA,Bucaramanga,LA AURORA,la aurora bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_CEIBA,Bucaramanga,LA CEIBA,la ceiba bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_CONCORDIA,Bucaramanga,LA CONCORDIA,la concordia bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_ESTRELLA,Bucaramanga,LA ESTRELLA,la estrella bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_FERIA,Bucaramanga,LA FERIA,la feria bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_FLORESTA,Bucaramanga,LA FLORESTA,la floresta bucaramanga,12000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_GLORIA,Bucaramanga,LA GLORIA,la gloria bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_GRAN_LADERA,Bucaramanga,LA GRAN LADERA,la gran ladera bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_INDEPENDENCIA,Bucaramanga,LA INDEPENDENCIA,la independencia bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_JOYA,Bucaramanga,LA JOYA,la joya bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_JUVENTUD,Bucaramanga,LA JUVENTUD,la juventud bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_LIBERTAD,Bucaramanga,LA LIBERTAD,la libertad bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_PEDREGOSA,Bucaramanga,LA PEDREGOSA,la pedregosa bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LA_VICTORIA,Bucaramanga,LA VICTORIA,la victoria bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LAGOS_DEL_CACIQUE,Bucaramanga,LAGOS DEL CACIQUE,lagos del cacique bucaramanga,8000,True,manual_existing,False,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LAS_CASITAS,Bucaramanga,LAS CASITAS,las casitas bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LAS_HAMACAS,Bucaramanga,LAS HAMACAS,las hamacas bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LIMONCITO_I,Bucaramanga,LIMONCITO I,limoncito i bucaramanga,6000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LIZCANO_I,Bucaramanga,LIZCANO I,lizcano i bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LIZCANO_II,Bucaramanga,LIZCANO II,lizcano ii bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LOS_ANGELES,Bucaramanga,LOS ANGELES,los angeles bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LOS_CEDROS,Bucaramanga,LOS CEDROS,los cedros bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LOS_GUAYACANES,Bucaramanga,LOS GUAYACANES,los guayacanes bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LOS_HEROES,Bucaramanga,LOS HEROES,los heroes bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LOS_PINOS,Bucaramanga,LOS PINOS,los pinos bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_LOS_SAUCES,Bucaramanga,LOS SAUCES,los sauces bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MALPASO,Bucaramanga,MALPASO,malpaso bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MANUELA_BELTRAN,Bucaramanga,MANUELA BELTRAN,manuela beltran bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MANZANARES,Bucaramanga,MANZANARES,manzanares bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MARIA_PAZ,Bucaramanga,MARIA PAZ,maria paz bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MEJORAS_PUBLICAS,Bucaramanga,MEJORAS PUBLICAS,mejoras publicas bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MERCEDES,Bucaramanga,MERCEDES,mercedes bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MINUTO_DE_DIOS,Bucaramanga,MINUTO DE DIOS,minuto de dios bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MIRADORES_DEL_KENNEDY,Bucaramanga,MIRADORES DEL KENNEDY,miradores del kennedy bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MIRAFLORES,Bucaramanga,MIRAFLORES,miraflores bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MIRAMAR,Bucaramanga,MIRAMAR,miramar bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MODELO,Bucaramanga,MODELO,modelo bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MONTERREDONDO,Bucaramanga,MONTERREDONDO,monterredondo bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MORRORICO,Bucaramanga,MORRORICO,morrorico bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_MUTIS,Bucaramanga,MUTIS,mutis bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_NAPOLES,Bucaramanga,NAPOLES,napoles bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_NARINO,Bucaramanga,NARIÑO,narino bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_NORTE_BAJO,Bucaramanga,NORTE BAJO,norte bajo bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_NUEVA_COLOMBIA,Bucaramanga,NUEVA COLOMBIA,nueva colombia bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_NUEVA_FONTANA,Bucaramanga,NUEVA FONTANA,nueva fontana bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_NUEVA_GRANADA,Bucaramanga,NUEVA GRANADA,nueva granada bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_NUEVO_SOTOMAYOR,Bucaramanga,NUEVO SOTOMAYOR,nuevo sotomayor bucaramanga,12000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_OLAS_ALTAS,Bucaramanga,OLAS ALTAS,olas altas bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
DOMICILIO_BUCARAMANGA_OLAS_BAJAS,Bucaramanga,OLAS BAJAS,olas bajas bucaramanga,10000,True,rule_suggested,True,Alcaldía de Bucaramanga,official_arcgis
